TransactionID,Timestamp,SenderCountry,ReceiverCountry,Amount,Currency,TransactionType,RiskScore,JurisdictionRisk,ComplianceFlag,GeneratedByGenAI
TX-101006,2024-12-23 17:33:33.991465,South Africa,UK,83461.55,ZAR,ACH,2.96,Low,False,Yes
TX-101007,2025-01-15 00:28:10.991465,Spain,Australia,75276.61,EUR,SEPA,14.03,Low,False,Yes
TX-101008,2024-10-23 16:05:19.991465,UK,France,46104.87,GBP,Wire,8.48,Low,False,Yes
TX-101009,2024-08-17 00:52:01.991465,China,Spain,42978.16,CNY,SWIFT,26.32,Low,False,Yes
TX-101010,2024-07-28 14:30:31.991465,China,UK,89744.16,CNY,SEPA,44.19,Medium,False,Yes
TX-101011,2025-01-14 18:58:18.991465,Brazil,Germany,28916.99,BRL,Wire,64.21,Medium,False,Yes
TX-101012,2025-01-11 04:46:01.991465,Brazil,Japan,24977.09,BRL,ACH,50.08,Medium,False,Yes
TX-101013,2024-12-13 12:15:12.991465,Canada,Brazil,93925.82,CAD,RTGS,90.32,High,True,Yes
TX-101014,2025-02-23 14:27:31.991465,South Africa,USA,80943.66,ZAR,SEPA,93.99,High,True,Yes
TX-101015,2025-03-16 13:37:36.991465,Russia,India,82080.5,RUB,SEPA,16.35,Low,False,Yes
TX-101016,2024-04-07 00:58:36.991465,UK,Spain,19599.86,GBP,SWIFT,85.29,High,True,Yes
TX-101017,2024-07-02 11:11:49.991465,France,Spain,14415.27,EUR,SWIFT,48.17,Medium,False,Yes
TX-101018,2025-01-14 02:40:52.991465,Canada,UK,2700.35,CAD,Wire,45.33,Medium,False,Yes
TX-101019,2024-12-22 18:14:08.991465,China,Spain,23780.45,CNY,SEPA,78.49,High,True,Yes
TX-101020,2024-05-07 04:22:01.991465,USA,Australia,77441.63,USD,ACH,9.31,Low,False,Yes
TX-101021,2024-12-19 02:13:12.991465,Netherlands,Japan,24079.84,EUR,Wire,88.25,High,True,Yes
TX-101022,2025-01-01 04:39:15.991465,France,UK,72937.42,EUR,SEPA,67.09,Medium,False,Yes
TX-101023,2024-05-08 01:52:00.991465,China,Japan,25265.64,CNY,ACH,87.53,High,True,Yes
TX-101024,2024-08-21 11:52:52.991465,India,France,39589.72,INR,RTGS,99.45,High,True,Yes
TX-101025,2024-08-20 00:22:32.991465,Netherlands,Canada,98317.91,EUR,SWIFT,51.8,Medium,False,Yes
TX-101026,2024-07-31 06:57:13.991465,Italy,Netherlands,24556.69,EUR,SWIFT,9.33,Low,False,Yes
TX-101027,2024-08-21 19:10:31.991465,Italy,USA,37699.43,EUR,Wire,16.65,Low,False,Yes
TX-101028,2024-06-01 22:11:53.991465,Brazil,Italy,30178.61,BRL,SWIFT,32.36,Low,False,Yes
TX-101029,2024-06-15 15:45:07.991465,Germany,Netherlands,11051.54,EUR,SWIFT,10.36,Low,False,Yes
TX-101030,2024-12-05 04:01:21.991465,Canada,Australia,49040.42,CAD,ACH,81.53,High,True,Yes
TX-101031,2024-05-30 00:01:16.991465,China,South Africa,37931.2,CNY,RTGS,29.69,Low,False,Yes
TX-101032,2024-08-22 16:46:36.991465,Brazil,UK,69519.22,BRL,ACH,97.59,High,True,Yes
TX-101033,2025-01-23 05:11:50.991465,Russia,Australia,81777.7,RUB,ACH,70.26,High,True,Yes
TX-101034,2025-01-08 22:35:53.991465,India,Netherlands,54470.55,INR,RTGS,17.34,Low,False,Yes
TX-101035,2024-06-08 19:08:11.991465,Germany,Spain,3316.42,EUR,SEPA,47.6,Medium,False,Yes
TX-101036,2024-12-05 08:12:11.991465,Canada,UK,61930.34,CAD,Wire,46.69,Medium,False,Yes
TX-101037,2024-09-05 11:29:33.991465,Brazil,USA,5633.53,BRL,ACH,49.25,Medium,False,Yes
TX-101038,2024-09-05 19:33:35.991465,South Africa,Brazil,61674.0,ZAR,RTGS,53.57,Medium,False,Yes
TX-101039,2024-05-03 13:03:28.991465,France,Japan,68534.49,EUR,SWIFT,3.12,Low,False,Yes
TX-101040,2024-08-05 14:11:40.991465,Russia,Japan,19856.99,RUB,RTGS,68.63,Medium,False,Yes
TX-101041,2024-07-13 01:13:30.991465,India,Spain,81952.68,INR,SWIFT,48.72,Medium,False,Yes
TX-101042,2024-10-16 18:22:57.991465,China,India,91117.4,CNY,ACH,79.1,High,True,Yes
TX-101043,2024-04-12 02:08:46.991465,South Africa,Brazil,81327.39,ZAR,SWIFT,81.53,High,True,Yes
TX-101044,2024-12-13 14:31:11.991465,Canada,France,30580.41,CAD,SWIFT,23.05,Low,False,Yes
TX-101045,2024-07-16 12:42:10.991465,South Africa,Australia,58705.64,ZAR,SEPA,4.84,Low,False,Yes
TX-101046,2024-09-03 11:42:53.991465,China,Netherlands,91490.03,CNY,SWIFT,70.32,High,True,Yes
TX-101047,2024-10-11 01:13:46.991465,South Africa,France,32134.41,ZAR,SWIFT,97.78,High,True,Yes
TX-101048,2024-05-24 07:16:08.991465,USA,South Africa,82020.78,USD,RTGS,44.67,Medium,False,Yes
TX-101049,2024-06-24 17:46:09.991465,Spain,China,1046.57,EUR,SWIFT,25.96,Low,False,Yes
TX-101050,2024-08-31 01:46:23.991465,Japan,India,464.31,JPY,ACH,15.67,Low,False,Yes
TX-101051,2025-02-25 10:00:23.991465,Italy,UK,75995.19,EUR,RTGS,28.74,Low,False,Yes
TX-101052,2024-08-28 09:57:03.991465,India,South Africa,76168.61,INR,SEPA,32.79,Low,False,Yes
TX-101053,2024-11-14 09:35:16.991465,Spain,China,78918.82,EUR,RTGS,42.39,Medium,False,Yes
TX-101054,2024-05-04 20:39:35.991465,Canada,Brazil,93009.68,CAD,SEPA,65.54,Medium,False,Yes
TX-101055,2024-08-24 20:29:16.991465,Japan,Netherlands,11878.84,JPY,ACH,27.32,Low,False,Yes
TX-101056,2024-08-13 05:24:06.991465,India,Netherlands,23275.3,INR,SWIFT,5.1,Low,False,Yes
TX-101057,2024-08-14 13:12:53.991465,Spain,Australia,90382.12,EUR,ACH,37.33,Low,False,Yes
TX-101058,2025-01-03 20:12:36.991465,USA,Spain,17805.9,USD,SEPA,85.56,High,True,Yes
TX-101059,2024-08-24 07:52:15.992470,Russia,Brazil,68254.7,RUB,ACH,49.84,Medium,False,Yes
TX-101060,2024-06-03 07:48:46.992470,Italy,Canada,53093.25,EUR,ACH,96.48,High,True,Yes
TX-101061,2024-11-25 20:41:09.992470,Russia,Brazil,8411.05,RUB,SWIFT,50.36,Medium,False,Yes
TX-101062,2025-01-01 16:58:20.992470,Australia,Australia,28597.84,AUD,ACH,27.59,Low,False,Yes
TX-101063,2024-06-10 00:40:59.992470,Canada,Netherlands,52085.18,CAD,ACH,19.33,Low,False,Yes
TX-101064,2024-07-20 00:37:32.992470,Italy,USA,85249.78,EUR,ACH,69.45,Medium,False,Yes
TX-101065,2024-11-13 07:14:56.992470,Spain,UK,70783.1,EUR,ACH,53.64,Medium,False,Yes
TX-101066,2024-12-21 23:55:13.992470,India,India,62226.13,INR,SEPA,60.4,Medium,False,Yes
TX-101067,2025-01-13 08:41:28.992470,Netherlands,Japan,49653.69,EUR,ACH,75.51,High,True,Yes
TX-101068,2024-05-23 20:39:27.992470,Russia,Canada,29938.53,RUB,SEPA,72.59,High,True,Yes
TX-101069,2024-06-27 12:57:51.992470,Australia,France,12012.57,AUD,RTGS,4.34,Low,False,Yes
TX-101070,2024-12-30 02:44:34.992470,Brazil,USA,40966.7,BRL,SEPA,80.26,High,True,Yes
TX-101071,2024-04-22 12:08:41.992470,UK,Italy,2949.0,GBP,SEPA,53.27,Medium,False,Yes
TX-101072,2024-05-29 00:28:29.992470,Italy,China,21184.48,EUR,Wire,39.17,Low,False,Yes
TX-101073,2025-03-04 18:34:08.992470,UK,Russia,43305.09,GBP,SEPA,53.75,Medium,False,Yes
TX-101074,2024-05-26 10:39:10.992470,Brazil,Germany,41918.66,BRL,Wire,61.25,Medium,False,Yes
TX-101075,2024-09-29 11:49:42.992470,Japan,Australia,4525.11,JPY,SEPA,14.95,Low,False,Yes
TX-101076,2025-01-27 10:59:51.992470,India,Spain,58947.11,INR,ACH,41.74,Medium,False,Yes
TX-101077,2024-03-22 10:39:13.992470,France,Canada,55013.46,EUR,SWIFT,33.56,Low,False,Yes
TX-101078,2024-04-12 16:56:37.992470,China,Spain,7902.62,CNY,SEPA,35.04,Low,False,Yes
TX-101079,2024-08-13 07:28:11.992470,South Africa,USA,94321.99,ZAR,ACH,9.13,Low,False,Yes
TX-101080,2024-10-03 12:15:36.992470,Netherlands,China,10028.34,EUR,Wire,15.98,Low,False,Yes
TX-101081,2025-01-11 04:17:35.992470,Japan,India,85497.93,JPY,SWIFT,16.18,Low,False,Yes
TX-101082,2024-12-01 12:20:11.992470,South Africa,Germany,130.94,ZAR,SWIFT,37.32,Low,False,Yes
TX-101083,2025-02-05 17:13:11.992470,Australia,China,88239.88,AUD,ACH,89.45,High,True,Yes
TX-101084,2024-10-17 21:05:43.992470,Australia,Japan,2070.0,AUD,ACH,20.6,Low,False,Yes
TX-101085,2024-06-27 08:01:58.992470,Italy,Germany,75805.42,EUR,ACH,41.62,Medium,False,Yes
TX-101086,2025-01-01 18:27:08.992470,Russia,South Africa,36232.91,RUB,Wire,31.16,Low,False,Yes
TX-101087,2024-12-28 06:35:05.992470,Brazil,Netherlands,73847.86,BRL,ACH,78.74,High,True,Yes
TX-101088,2024-12-05 15:56:43.992470,China,South Africa,40234.35,CNY,SEPA,5.01,Low,False,Yes
TX-101089,2025-01-11 08:41:45.992470,France,France,7183.7,EUR,SEPA,19.65,Low,False,Yes
TX-101090,2025-02-13 05:15:46.992470,Spain,Germany,76773.92,EUR,ACH,21.06,Low,False,Yes
TX-101091,2024-12-29 10:54:12.992470,Russia,USA,7218.14,RUB,RTGS,99.3,High,True,Yes
TX-101092,2025-01-21 15:49:09.992470,Germany,Canada,92219.83,EUR,RTGS,57.08,Medium,False,Yes
TX-101093,2024-07-01 10:49:21.992470,Russia,Japan,5192.31,RUB,SWIFT,13.9,Low,False,Yes
TX-101094,2024-08-09 04:40:21.992470,Netherlands,Russia,47984.6,EUR,SWIFT,27.22,Low,False,Yes
TX-101095,2024-07-31 02:50:33.992470,Canada,Australia,72331.14,CAD,RTGS,16.78,Low,False,Yes
TX-101096,2024-03-20 14:22:59.992470,France,India,39385.32,EUR,RTGS,12.46,Low,False,Yes
TX-101097,2024-11-09 12:02:04.992470,Netherlands,India,21801.62,EUR,SEPA,79.72,High,True,Yes
TX-101098,2025-02-28 07:17:44.992470,Australia,Canada,75933.19,AUD,ACH,49.58,Medium,False,Yes
TX-101099,2024-06-28 23:54:03.992470,Germany,Japan,78451.04,EUR,Wire,63.12,Medium,False,Yes
TX-101100,2024-03-22 09:10:53.992470,South Africa,Italy,92277.23,ZAR,Wire,33.13,Low,False,Yes
TX-101101,2025-03-15 20:58:14.992470,Australia,Germany,37678.89,AUD,SWIFT,55.37,Medium,False,Yes
TX-101102,2024-07-16 14:35:47.992470,China,Australia,50674.55,CNY,SWIFT,25.76,Low,False,Yes
TX-101103,2024-08-12 19:28:57.992470,China,Spain,36376.53,CNY,ACH,30.8,Low,False,Yes
TX-101104,2024-11-02 17:07:17.992470,India,China,25782.47,INR,SEPA,65.22,Medium,False,Yes
TX-101105,2024-08-25 13:01:41.992470,Italy,China,75128.19,EUR,RTGS,15.04,Low,False,Yes
TX-101106,2024-04-23 18:27:37.992470,Spain,Japan,34031.22,EUR,SEPA,61.72,Medium,False,Yes
TX-101107,2024-10-28 20:15:05.992470,USA,USA,42872.13,USD,Wire,85.22,High,True,Yes
TX-101108,2024-08-15 15:11:10.992470,Australia,Netherlands,40427.0,AUD,SEPA,12.04,Low,False,Yes
TX-101109,2025-02-21 01:38:47.992470,Russia,India,71294.86,RUB,SEPA,89.75,High,True,Yes
TX-101110,2024-11-21 15:12:38.992470,Spain,Spain,91787.78,EUR,SWIFT,7.94,Low,False,Yes
TX-101111,2025-02-11 02:20:09.992470,UK,Italy,66708.93,GBP,ACH,34.89,Low,False,Yes
TX-101112,2024-09-22 20:46:55.992470,Australia,UK,47211.1,AUD,RTGS,61.05,Medium,False,Yes
TX-101113,2024-09-29 09:48:39.992470,Germany,Brazil,77942.59,EUR,RTGS,55.94,Medium,False,Yes
TX-101114,2025-01-22 14:55:04.992470,Spain,Russia,64133.04,EUR,SEPA,9.64,Low,False,Yes
TX-101115,2024-08-06 16:59:39.992470,South Africa,Italy,6154.97,ZAR,Wire,79.89,High,True,Yes
TX-101116,2025-01-27 09:42:34.993468,France,Spain,9656.79,EUR,Wire,97.32,High,True,Yes
TX-101117,2024-11-16 08:57:51.993468,Spain,Italy,3887.9,EUR,Wire,18.12,Low,False,Yes
TX-101118,2024-03-28 19:11:11.993468,France,Spain,45735.95,EUR,ACH,89.51,High,True,Yes
TX-101119,2024-08-29 22:45:11.993468,Netherlands,USA,82602.76,EUR,ACH,55.68,Medium,False,Yes
TX-101120,2025-01-02 13:08:19.993468,China,France,31377.01,CNY,RTGS,93.59,High,True,Yes
TX-101121,2024-10-19 04:16:15.993468,Brazil,Spain,38477.6,BRL,ACH,17.61,Low,False,Yes
TX-101122,2024-08-22 12:05:07.993468,Netherlands,Spain,90956.76,EUR,SEPA,79.2,High,True,Yes
TX-101123,2024-07-29 06:17:12.993468,France,France,83706.65,EUR,ACH,5.98,Low,False,Yes
TX-101124,2025-02-16 00:34:52.993468,Japan,Australia,66538.31,JPY,Wire,88.32,High,True,Yes
TX-101125,2024-03-31 12:15:42.993468,USA,Russia,26753.7,USD,SEPA,67.42,Medium,False,Yes
TX-101126,2024-08-26 17:37:43.993468,Japan,Japan,11792.44,JPY,SWIFT,37.03,Low,False,Yes
TX-101127,2025-02-26 21:29:11.993468,Germany,Canada,1704.28,EUR,Wire,19.05,Low,False,Yes
TX-101128,2024-10-09 07:06:31.993468,Canada,Germany,10790.37,CAD,ACH,81.65,High,True,Yes
TX-101129,2024-11-27 17:19:58.993468,Germany,Brazil,29330.38,EUR,SEPA,60.32,Medium,False,Yes
TX-101130,2024-12-23 09:28:02.993468,Brazil,Netherlands,55223.83,BRL,SWIFT,36.04,Low,False,Yes
TX-101131,2025-01-21 00:05:26.993468,Italy,Australia,6493.61,EUR,SWIFT,44.38,Medium,False,Yes
TX-101132,2024-08-28 12:16:04.993468,Australia,Brazil,13709.16,AUD,RTGS,82.65,High,True,Yes
TX-101133,2024-12-12 00:31:34.993468,Japan,Italy,18189.96,JPY,ACH,33.89,Low,False,Yes
TX-101134,2024-07-05 00:23:17.993468,South Africa,South Africa,63235.01,ZAR,RTGS,8.96,Low,False,Yes
TX-101135,2025-01-21 12:18:27.993468,Germany,Australia,61617.4,EUR,SWIFT,91.13,High,True,Yes
TX-101136,2024-04-11 11:34:10.993468,Brazil,France,55121.5,BRL,RTGS,38.73,Low,False,Yes
TX-101137,2024-07-11 20:34:49.993468,Australia,UK,25125.09,AUD,Wire,34.84,Low,False,Yes
TX-101138,2024-04-11 00:36:04.993468,India,South Africa,37174.86,INR,SEPA,20.44,Low,False,Yes
TX-101139,2024-05-24 02:54:10.993468,Brazil,Brazil,9759.3,BRL,SWIFT,89.74,High,True,Yes
TX-101140,2024-03-28 17:58:29.993468,Australia,Netherlands,22723.41,AUD,ACH,21.75,Low,False,Yes
TX-101141,2024-07-22 19:03:33.993468,Australia,Italy,89780.75,AUD,RTGS,63.67,Medium,False,Yes
TX-101142,2024-06-17 13:16:34.993468,South Africa,Brazil,97971.21,ZAR,RTGS,88.08,High,True,Yes
TX-101143,2024-04-17 01:05:55.993468,USA,Netherlands,64801.19,USD,ACH,3.49,Low,False,Yes
TX-101144,2024-04-06 06:15:30.993468,Canada,Italy,91690.65,CAD,RTGS,82.88,High,True,Yes
TX-101145,2025-01-27 01:33:24.993468,France,UK,64309.92,EUR,RTGS,41.06,Medium,False,Yes
TX-101146,2024-08-23 20:50:10.993468,Germany,Russia,3416.33,EUR,ACH,65.8,Medium,False,Yes
TX-101147,2024-04-29 15:43:31.993468,Italy,China,99676.58,EUR,Wire,37.24,Low,False,Yes
TX-101148,2024-07-25 11:48:08.993468,Brazil,China,9985.33,BRL,SWIFT,69.55,Medium,False,Yes
TX-101149,2024-12-29 02:51:04.993468,Germany,Canada,68295.92,EUR,Wire,25.43,Low,False,Yes
TX-101150,2024-03-22 03:40:55.993468,France,UK,25358.34,EUR,ACH,2.19,Low,False,Yes
TX-101151,2024-12-08 07:13:39.993468,India,Germany,39258.91,INR,ACH,94.78,High,True,Yes
TX-101152,2024-12-09 05:36:23.993468,China,France,64628.83,CNY,SEPA,1.64,Low,False,Yes
TX-101153,2024-11-24 22:42:54.993468,Spain,Australia,43705.09,EUR,SWIFT,82.41,High,True,Yes
TX-101154,2024-06-08 04:14:38.993468,Australia,Russia,25129.55,AUD,SWIFT,16.91,Low,False,Yes
TX-101155,2024-06-24 08:52:10.993468,Japan,Japan,33511.17,JPY,ACH,39.22,Low,False,Yes
TX-101156,2025-02-09 05:44:33.993468,Japan,Spain,34220.66,JPY,SEPA,82.25,High,True,Yes
TX-101157,2024-09-22 23:34:43.993468,Spain,Canada,95936.46,EUR,SWIFT,20.59,Low,False,Yes
TX-101158,2024-12-04 22:13:53.993468,Italy,Netherlands,79881.44,EUR,SEPA,86.57,High,True,Yes
TX-101159,2024-06-22 04:46:33.993468,Brazil,China,45909.02,BRL,ACH,49.78,Medium,False,Yes
TX-101160,2024-06-28 06:59:25.993468,Japan,South Africa,20062.11,JPY,ACH,36.62,Low,False,Yes
TX-101161,2024-12-15 03:44:10.993468,Spain,Italy,81120.51,EUR,SWIFT,66.24,Medium,False,Yes
TX-101162,2025-03-11 01:15:13.993468,Spain,Canada,15802.53,EUR,ACH,34.14,Low,False,Yes
TX-101163,2025-01-19 10:52:50.993468,Brazil,USA,21125.18,BRL,ACH,34.73,Low,False,Yes
TX-101164,2025-01-18 19:12:33.993468,Australia,Italy,36664.74,AUD,RTGS,73.35,High,True,Yes
TX-101165,2024-11-03 07:35:51.993468,France,India,88046.78,EUR,Wire,30.98,Low,False,Yes
TX-101166,2024-05-19 03:33:30.993468,France,Netherlands,13265.49,EUR,SWIFT,20.08,Low,False,Yes
TX-101167,2024-07-11 07:36:04.993468,France,France,12311.2,EUR,Wire,80.76,High,True,Yes
TX-101168,2024-05-18 05:58:58.993468,Germany,Italy,49448.1,EUR,SEPA,80.54,High,True,Yes
TX-101169,2024-03-23 23:10:57.993468,Canada,UK,27713.41,CAD,SEPA,49.76,Medium,False,Yes
TX-101170,2024-03-31 00:25:16.993468,Brazil,Japan,56915.92,BRL,SEPA,52.67,Medium,False,Yes
TX-101171,2024-11-01 12:58:35.993468,Germany,Australia,45218.5,EUR,SEPA,69.61,Medium,False,Yes
TX-101172,2024-07-28 08:58:11.993468,Spain,Brazil,43552.41,EUR,Wire,50.93,Medium,False,Yes
TX-101173,2024-09-16 11:12:39.993468,Canada,China,11286.1,CAD,RTGS,41.7,Medium,False,Yes
TX-101174,2024-05-17 17:34:50.994458,Brazil,South Africa,14190.86,BRL,Wire,99.49,High,True,Yes
TX-101175,2024-11-18 12:07:16.994458,Japan,Netherlands,82125.75,JPY,RTGS,14.76,Low,False,Yes
TX-101176,2024-08-12 22:11:59.994458,South Africa,UK,88599.69,ZAR,ACH,59.27,Medium,False,Yes
TX-101177,2025-01-24 17:18:04.994458,Brazil,Germany,23544.88,BRL,Wire,88.59,High,True,Yes
TX-101178,2024-05-21 08:32:50.994458,UK,UK,11434.7,GBP,RTGS,68.72,Medium,False,Yes
TX-101179,2024-10-16 08:14:55.994458,Germany,Russia,5436.33,EUR,SEPA,88.09,High,True,Yes
TX-101180,2024-11-14 07:27:54.994458,Germany,Italy,60868.93,EUR,Wire,33.63,Low,False,Yes
TX-101181,2024-09-14 04:50:18.994458,Brazil,France,71563.79,BRL,RTGS,27.2,Low,False,Yes
TX-101182,2024-09-05 15:56:53.994458,Australia,Japan,37343.72,AUD,ACH,85.13,High,True,Yes
TX-101183,2024-08-28 03:16:06.994458,France,Australia,67999.62,EUR,RTGS,39.41,Low,False,Yes
TX-101184,2024-09-20 18:42:56.994458,Brazil,USA,71324.59,BRL,SEPA,70.97,High,True,Yes
TX-101185,2024-09-23 21:59:22.994458,China,Russia,93540.69,CNY,ACH,14.77,Low,False,Yes
TX-101186,2025-01-18 23:54:02.994458,South Africa,Russia,6580.88,ZAR,RTGS,75.58,High,True,Yes
TX-101187,2024-12-23 18:44:51.994458,Japan,France,19309.94,JPY,ACH,54.9,Medium,False,Yes
TX-101188,2024-09-28 22:44:23.994458,China,Russia,6945.75,CNY,Wire,26.86,Low,False,Yes
TX-101189,2024-05-08 02:10:29.994458,France,China,86812.59,EUR,Wire,49.45,Medium,False,Yes
TX-101190,2024-11-24 01:01:43.994458,Canada,France,79279.46,CAD,RTGS,69.69,Medium,False,Yes
TX-101191,2024-11-04 12:01:12.994458,Russia,Australia,57506.74,RUB,Wire,1.19,Low,False,Yes
TX-101192,2024-11-04 23:38:42.994458,Germany,Japan,8457.97,EUR,RTGS,63.75,Medium,False,Yes
TX-101193,2024-04-28 07:07:38.994458,France,Brazil,27403.9,EUR,Wire,54.16,Medium,False,Yes
TX-101194,2024-04-28 06:34:54.994458,Germany,Australia,29842.21,EUR,RTGS,22.03,Low,False,Yes
TX-101195,2024-09-25 00:52:06.994458,Spain,Germany,56118.25,EUR,SWIFT,75.3,High,True,Yes
TX-101196,2024-07-15 00:58:22.994458,UK,USA,25878.59,GBP,RTGS,30.35,Low,False,Yes
TX-101197,2024-07-24 09:43:03.994458,France,South Africa,7388.69,EUR,Wire,27.69,Low,False,Yes
TX-101198,2024-05-15 16:46:13.994458,USA,USA,73103.15,USD,RTGS,47.12,Medium,False,Yes
TX-101199,2024-04-15 03:27:02.994458,Brazil,UK,29978.11,BRL,SEPA,67.61,Medium,False,Yes
TX-101200,2024-03-26 21:23:43.994458,Japan,France,45292.18,JPY,RTGS,92.88,High,True,Yes
TX-101201,2024-11-03 23:42:24.994458,UK,France,12853.9,GBP,SWIFT,14.14,Low,False,Yes
TX-101202,2024-10-17 06:02:21.994458,France,India,80274.58,EUR,Wire,39.65,Low,False,Yes
TX-101203,2024-06-04 12:12:38.994458,USA,Russia,56596.63,USD,SEPA,6.7,Low,False,Yes
TX-101204,2025-02-22 22:49:33.994458,USA,India,90168.4,USD,ACH,75.86,High,True,Yes
TX-101205,2024-09-06 05:00:26.994458,Japan,Australia,49597.61,JPY,SEPA,44.77,Medium,False,Yes
TX-101206,2024-06-12 03:25:33.994458,France,Canada,94148.42,EUR,SEPA,70.69,High,True,Yes
TX-101207,2025-02-13 08:41:02.994458,Brazil,India,89197.63,BRL,SWIFT,32.22,Low,False,Yes
TX-101208,2024-06-12 09:24:32.994458,UK,India,57688.34,GBP,ACH,84.43,High,True,Yes
TX-101209,2024-07-03 23:33:44.994458,India,Netherlands,93395.95,INR,Wire,53.48,Medium,False,Yes
TX-101210,2024-08-16 13:05:58.994458,Russia,France,32376.57,RUB,SWIFT,94.36,High,True,Yes
TX-101211,2024-07-27 20:21:13.994458,South Africa,Italy,36627.65,ZAR,RTGS,7.88,Low,False,Yes
TX-101212,2024-12-19 04:13:19.994458,Australia,UK,4643.25,AUD,ACH,51.43,Medium,False,Yes
TX-101213,2024-10-30 18:30:08.994458,Canada,Australia,58961.17,CAD,SEPA,76.65,High,True,Yes
TX-101214,2024-10-14 09:32:49.994458,Russia,Netherlands,72220.2,RUB,RTGS,60.02,Medium,False,Yes
TX-101215,2024-05-06 23:34:40.994458,USA,Brazil,77374.57,USD,SEPA,2.32,Low,False,Yes
TX-101216,2024-12-03 12:57:17.994458,China,India,15066.65,CNY,Wire,97.23,High,True,Yes
TX-101217,2025-01-31 04:53:03.994458,France,Germany,44471.49,EUR,SEPA,29.83,Low,False,Yes
TX-101218,2024-04-23 23:36:52.994458,Australia,USA,17768.63,AUD,RTGS,24.93,Low,False,Yes
TX-101219,2024-10-22 22:23:50.994458,Australia,Canada,66246.52,AUD,ACH,48.57,Medium,False,Yes
TX-101220,2024-10-26 08:43:25.994458,Australia,South Africa,15878.84,AUD,Wire,54.22,Medium,False,Yes
TX-101221,2024-11-28 01:31:26.994458,Spain,France,90425.95,EUR,RTGS,76.63,High,True,Yes
TX-101222,2024-05-05 05:55:21.994458,UK,Australia,23140.4,GBP,SEPA,39.33,Low,False,Yes
TX-101223,2025-02-03 23:02:11.994458,USA,Canada,29211.09,USD,Wire,44.0,Medium,False,Yes
TX-101224,2024-06-30 08:18:22.994458,France,China,85105.54,EUR,Wire,53.5,Medium,False,Yes
TX-101225,2024-10-20 08:51:40.994458,Russia,Brazil,45900.91,RUB,SWIFT,39.44,Low,False,Yes
TX-101226,2024-09-22 17:40:52.994458,Australia,Spain,2497.19,AUD,ACH,91.45,High,True,Yes
TX-101227,2024-12-08 01:28:26.994458,Canada,China,49509.17,CAD,SEPA,85.13,High,True,Yes
TX-101228,2024-08-27 22:46:09.994458,Russia,Australia,8545.88,RUB,SWIFT,45.5,Medium,False,Yes
TX-101229,2025-02-26 20:31:35.994458,Canada,China,98535.94,CAD,ACH,0.02,Low,False,Yes
TX-101230,2024-12-11 02:36:53.994458,Italy,Italy,58852.35,EUR,SWIFT,90.09,High,True,Yes
TX-101231,2025-03-03 11:04:21.995460,Australia,Russia,25727.61,AUD,RTGS,12.43,Low,False,Yes
TX-101232,2024-12-30 08:37:25.995460,Canada,France,56415.4,CAD,ACH,24.45,Low,False,Yes
TX-101233,2024-10-29 07:50:08.995460,China,India,7779.02,CNY,RTGS,15.24,Low,False,Yes
TX-101234,2024-03-27 04:29:40.995460,India,India,80009.14,INR,SEPA,17.98,Low,False,Yes
TX-101235,2024-12-15 07:57:01.995460,India,Australia,92540.27,INR,SWIFT,80.29,High,True,Yes
TX-101236,2024-09-16 04:15:42.995460,USA,Brazil,87456.99,USD,RTGS,57.95,Medium,False,Yes
TX-101237,2024-08-17 11:14:21.995460,UK,Russia,34241.58,GBP,ACH,95.61,High,True,Yes
TX-101238,2025-01-26 06:47:15.995460,UK,Canada,32644.24,GBP,RTGS,23.15,Low,False,Yes
TX-101239,2024-07-19 05:24:47.995460,South Africa,Spain,3605.25,ZAR,SWIFT,48.56,Medium,False,Yes
TX-101240,2024-07-09 13:22:33.995460,China,Japan,65174.9,CNY,SWIFT,97.74,High,True,Yes
TX-101241,2024-10-16 13:08:33.995460,France,Brazil,53536.99,EUR,SWIFT,82.64,High,True,Yes
TX-101242,2024-12-30 09:48:08.995460,Canada,China,45988.7,CAD,SWIFT,72.86,High,True,Yes
TX-101243,2024-09-07 15:07:02.995460,Germany,USA,90772.33,EUR,ACH,18.9,Low,False,Yes
TX-101244,2024-07-17 05:18:20.995460,Canada,Russia,16871.1,CAD,SWIFT,76.94,High,True,Yes
TX-101245,2024-04-25 12:56:54.995460,Japan,France,1065.66,JPY,Wire,34.76,Low,False,Yes
TX-101246,2024-12-10 05:45:50.995460,South Africa,UK,7424.31,ZAR,Wire,53.05,Medium,False,Yes
TX-101247,2024-04-03 23:33:06.995460,Italy,China,22414.81,EUR,RTGS,60.92,Medium,False,Yes
TX-101248,2024-08-12 20:12:19.995460,China,USA,3425.23,CNY,RTGS,60.94,Medium,False,Yes
TX-101249,2025-01-12 22:24:13.995460,China,UK,50334.09,CNY,Wire,72.65,High,True,Yes
TX-101250,2024-11-10 14:41:48.995460,South Africa,Spain,31477.64,ZAR,SWIFT,66.17,Medium,False,Yes
TX-101251,2024-08-14 19:48:33.995460,China,Australia,18130.25,CNY,RTGS,6.84,Low,False,Yes
TX-101252,2024-10-27 07:51:23.995460,Germany,Netherlands,75033.4,EUR,ACH,45.73,Medium,False,Yes
